anio;indicador;variable;nivel_agregacion;unidad_territorial;valor
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";1- No contribuyen  para nada;Región;NOA;0.023795987
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";2;Región;NOA;0.020063815
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";3;Región;NOA;0.014258858
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;País;Total país;0.03492052
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Provincia;Metropolitana;0.098897075
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";4;Región;NOA;0.066317315
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Región;NOA;0.043724916
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Región;NOA;0.029844552
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Región;NOA;0.086201218
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Región;NOA;0.166152841
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;País;Total país;0.091556896
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Provincia;Metropolitana;0.16541164
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Región;NOA;0.089907306
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Región;NOA;0.459733193
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Región;NOA;0.062372188
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Región;NOA;0.551124744
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Región;NOA;0.386503068
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;País;Total país;0.17416453
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Provincia;Metropolitana;0.084652161
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Desarrollo de una economía sostenible;Región;Patagonia;0.395869455
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Reducción de pobreza y desigualdades;Región;Patagonia;0.396505698
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Calidad y disponibilidad de alimentos;Región;Patagonia;0.215954187
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Educación inclusiva y de calidad;Región;Patagonia;0.39413614
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Salud accesible. equitativa y de calidad;Región;Patagonia;0.441284676
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;País;Total país;0.091933576
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Provincia;Metropolitana;0.471093072
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Desarrollo del sector espacial. aeronáutico y de telecomunicaciones;Región;Patagonia;0.054852133
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Potenciar la innovación en las empresas;Región;Patagonia;0.140001818
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Fortalecer la investigación marítima y el uso sostenible del Mar Argentino;Región;Patagonia;0.154350139
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Impulsar el desarrollo de energías renovables / transición energética;Región;Patagonia;0.342071537
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Mejorar la calidad del aire. suelo y agua;Región;Patagonia;0.298679429
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;País;Total país;0.458902014
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;C.A.B.A.;0.171339564
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Buenos Aires;0.095799358
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Catamarca;0.066037736
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Chaco;0.061349693
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Chubut;0.086666667
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Córdoba;0.098360656
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Corrientes;0.058461539
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Entre Ríos;0.077922078
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Formosa;0.133333333
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Jujuy;0.057142857
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;La Pampa;0.091988131
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;La Rioja;0.05
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Mendoza;0.063768116
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Misiones;0.128125
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Neuquén;0.101492537
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Río Negro;0.142414861
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Salta;0.039215686
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;San Juan;0.073972603
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;San Luis;0.204545455
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Santa Cruz;0.049833887
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Santa Fe;0.101226994
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Santiago del Estero;0.089700997
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Tierra del Fuego;0.083333333
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Tucumán;0.068852459
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;C.A.B.A.;0.660436137
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Buenos Aires;0.608112329
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Catamarca;0.518867925
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Chaco;0.542944785
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Chubut;0.49
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Córdoba;0.678688525
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Corrientes;0.563076923
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Entre Ríos;0.600649351
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Formosa;0.563333333
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Jujuy;0.596825397
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;La Pampa;0.611275964
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;La Rioja;0.573333333
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Mendoza;0.614492754
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Misiones;0.59375
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Neuquén;0.602985075
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Río Negro;0.557275542
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Salta;0.503267974
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;San Juan;0.630136986
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;San Luis;0.633116883
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Santa Cruz;0.518272425
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Santa Fe;0.59202454
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Santiago del Estero;0.598006645
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Tierra del Fuego;0.623333333
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Tucumán;0.547540984
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;C.A.B.A.;0.168224299
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Buenos Aires;0.296088314
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Catamarca;0.41509434
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Chaco;0.395705522
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Chubut;0.423333333
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Córdoba;0.22295082
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Corrientes;0.378461539
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Entre Ríos;0.321428571
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Formosa;0.303333333
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Jujuy;0.346031746
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;La Pampa;0.296735905
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;La Rioja;0.376666667
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Mendoza;0.32173913
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Misiones;0.278125
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Neuquén;0.295522388
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Río Negro;0.300309598
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Salta;0.45751634
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;San Juan;0.295890411
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;San Luis;0.162337662
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Santa Cruz;0.431893688
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Santa Fe;0.306748466
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Santiago del Estero;0.312292359
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Tierra del Fuego;0.293333333
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Tucumán;0.383606557
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Provincia;Metropolitana;0.107485605
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;Potenciar el desarrollo de las tecnologías de información e industria informática;Región;Patagonia;0.15601358
2023;18 ¿Y cuáles de los siguientes temas te resultan prioritarios para la agenda de ciencia y tecnología de la provincia donde vivís?;No sé;Región;Patagonia;0.010281209
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";1- No contribuyen  para nada;Región;Patagonia;0.023400668
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";2;Región;Patagonia;0.022332928
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";3;Región;Patagonia;0.02031118
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;País;Total país;0.096390073
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Provincia;Metropolitana;0.616122841
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";4;Región;Patagonia;0.053900106
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";5;Región;Patagonia;0.035170443
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";6;Región;Patagonia;0.038001727
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";7;Región;Patagonia;0.092664243
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";8;Región;Patagonia;0.16531434
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;País;Total país;0.603284031
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Provincia;Metropolitana;0.276391555
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";9;Región;Patagonia;0.085644128
2023;"7.	¿En qué medida dirías que la ciencia, tecnología e innovación contribuyen a mejorar la calidad de vida de las personas?";10- Contribuyen totalmente;Región;Patagonia;0.463260237
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Adelantado;Región;Patagonia;0.099808061
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Intermedio;Región;Patagonia;0.558541267
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;Región;Patagonia;0.341650672
2023;"4.	¿Dirías que la provincia donde vivís tiene un lugar adelantado, intermedio o atrasado en ciencia y tecnología?";Atrasado;País;Total país;0.300325896
